id,daily_report_date,daily_report_timing,project_boq_scope_id,project_id,request_date,used_material,line_id
6441,31/07/2025,evening,163,254,,0,57
6442,31/07/2025,evening,158,254,,0,59
6443,31/07/2025,evening,157,254,,0,60
6444,31/07/2025,evening,164,254,,0,62
6445,31/07/2025,evening,161,254,,0,65
6446,31/07/2025,evening,162,254,,0,74
6447,31/07/2025,evening,166,254,,0,162
11220,29/11/2025,evening,268,251,,0,49
11221,29/11/2025,evening,269,251,,0,77
11222,29/11/2025,evening,270,251,,0,140
6451,31/07/2025,evening,261,251,,0,175
6452,31/07/2025,evening,262,251,,0,112
11223,29/11/2025,evening,275,251,,0,179
11224,29/11/2025,evening,276,251,,0,98
11225,29/11/2025,evening,277,251,,0,180
6456,31/07/2025,evening,267,251,,0,178
11226,29/11/2025,evening,278,251,,0,63
11227,29/11/2025,evening,279,251,,0,181
6459,31/07/2025,evening,273,251,,0,121
11228,29/11/2025,evening,280,251,,0,144
6461,31/07/2025,evening,285,251,,0,125
6462,31/07/2025,evening,266,251,,0,177
6463,31/07/2025,evening,268,251,,0,49
6464,31/07/2025,evening,269,251,,0,77
6465,31/07/2025,evening,270,251,,0,140
6466,31/07/2025,evening,275,251,,0,179
6467,31/07/2025,evening,276,251,,0,98
6468,31/07/2025,evening,277,251,,0,180
6469,31/07/2025,evening,278,251,,0,63
6470,31/07/2025,evening,279,251,,0,181
6471,31/07/2025,evening,280,251,,0,144
6472,31/07/2025,evening,281,251,,0,182
6473,31/07/2025,evening,282,251,,0,183
6474,31/07/2025,evening,283,251,,0,48
6475,31/07/2025,evening,284,251,,0,68
6476,31/07/2025,evening,286,251,,0,135
6477,31/07/2025,evening,287,251,,0,184
6478,31/07/2025,evening,288,251,,0,185
6479,31/07/2025,evening,289,251,,0,186
6480,31/07/2025,evening,290,251,,0,57
6481,31/07/2025,evening,291,251,,0,187
6482,31/07/2025,evening,292,251,,0,188
6483,31/07/2025,evening,293,251,,0,189
6484,31/07/2025,evening,62,250,,0,101
6485,31/07/2025,evening,61,250,,0,106
6486,31/07/2025,evening,69,250,,0,107
6487,31/07/2025,evening,66,250,,0,113
6488,31/07/2025,evening,65,250,,0,117
6489,31/07/2025,evening,64,250,,30,121
6490,31/07/2025,evening,72,250,,0,2
6491,31/07/2025,evening,68,250,,0,57
6492,31/07/2025,evening,70,250,,12,59
6493,31/07/2025,evening,71,250,,0,62
6494,31/07/2025,evening,67,250,,10,77
6495,31/07/2025,evening,63,250,,0,143
11229,29/11/2025,evening,281,251,,0,182
11230,29/11/2025,evening,282,251,,0,183
11231,29/11/2025,evening,283,251,,0,48
6499,01/08/2025,evening,261,251,,0,175
6500,01/08/2025,evening,262,251,,0,112
11232,29/11/2025,evening,284,251,,0,68
11233,29/11/2025,evening,286,251,,0,135
11234,29/11/2025,evening,287,251,,0,184
6504,01/08/2025,evening,267,251,,0,178
11235,29/11/2025,evening,288,251,,0,185
11236,29/11/2025,evening,289,251,,0,186
6507,01/08/2025,evening,273,251,,115,121
11237,29/11/2025,evening,290,251,,0,57
6509,01/08/2025,evening,285,251,,0,125
6510,01/08/2025,evening,266,251,,0,177
6511,01/08/2025,evening,268,251,,0,49
6512,01/08/2025,evening,269,251,,0,77
6513,01/08/2025,evening,270,251,,0,140
6514,01/08/2025,evening,275,251,,0,179
6515,01/08/2025,evening,276,251,,0,98
6516,01/08/2025,evening,277,251,,0,180
6517,01/08/2025,evening,278,251,,0,63
6518,01/08/2025,evening,279,251,,0,181
6519,01/08/2025,evening,280,251,,0,144
6520,01/08/2025,evening,281,251,,0,182
6521,01/08/2025,evening,282,251,,0,183
6522,01/08/2025,evening,283,251,,0,48
6523,01/08/2025,evening,284,251,,0,68
6524,01/08/2025,evening,286,251,,0,135
6525,01/08/2025,evening,287,251,,0,184
6526,01/08/2025,evening,288,251,,0,185
6527,01/08/2025,evening,289,251,,0,186
6528,01/08/2025,evening,290,251,,0,57
6529,01/08/2025,evening,291,251,,0,187
6530,01/08/2025,evening,292,251,,0,188
6531,01/08/2025,evening,293,251,,0,189
6532,01/08/2025,evening,62,250,,0,101
6533,01/08/2025,evening,61,250,,0,106
6534,01/08/2025,evening,69,250,,0,107
6535,01/08/2025,evening,66,250,,0,113
6536,01/08/2025,evening,65,250,,0,117
6537,01/08/2025,evening,64,250,,0,121
6538,01/08/2025,evening,72,250,,0,2
6539,01/08/2025,evening,68,250,,0,57
6540,01/08/2025,evening,70,250,,10,59
6541,01/08/2025,evening,71,250,,0,62
6542,01/08/2025,evening,67,250,,10,77
6543,01/08/2025,evening,63,250,,0,143
11238,29/11/2025,evening,291,251,,0,187
11239,29/11/2025,evening,292,251,,0,188
11240,29/11/2025,evening,293,251,,0,189
6547,02/08/2025,evening,261,251,,0,175
6548,02/08/2025,evening,262,251,,0,112
11519,23/12/2025,evening,283,251,,0,48
11520,23/12/2025,evening,284,251,,0,68
11521,23/12/2025,evening,286,251,,0,135
6552,02/08/2025,evening,267,251,,0,178
11522,23/12/2025,evening,287,251,,0,184
11523,23/12/2025,evening,288,251,,0,185
6555,02/08/2025,evening,273,251,,0,121
11524,23/12/2025,evening,289,251,,0,186
6557,02/08/2025,evening,285,251,,0,125
6558,02/08/2025,evening,266,251,,0,177
6559,02/08/2025,evening,268,251,,0,49
6560,02/08/2025,evening,269,251,,0,77
6561,02/08/2025,evening,270,251,,0,140
6562,02/08/2025,evening,275,251,,0,179
6563,02/08/2025,evening,276,251,,0,98
6564,02/08/2025,evening,277,251,,0,180
6565,02/08/2025,evening,278,251,,0,63
6566,02/08/2025,evening,279,251,,0,181
6567,02/08/2025,evening,280,251,,0,144
6568,02/08/2025,evening,281,251,,0,182
6569,02/08/2025,evening,282,251,,0,183
6570,02/08/2025,evening,283,251,,0,48
6571,02/08/2025,evening,284,251,,0,68
6572,02/08/2025,evening,286,251,,0,135
6573,02/08/2025,evening,287,251,,0,184
6574,02/08/2025,evening,288,251,,0,185
6575,02/08/2025,evening,289,251,,0,186
6576,02/08/2025,evening,290,251,,0,57
6577,02/08/2025,evening,291,251,,0,187
6578,02/08/2025,evening,292,251,,0,188
6579,02/08/2025,evening,293,251,,0,189
11525,23/12/2025,evening,290,251,,0,57
11526,23/12/2025,evening,291,251,,0,187
11527,23/12/2025,evening,292,251,,0,188
6869,09/08/2025,evening,261,251,,0,175
6870,09/08/2025,evening,262,251,,0,112
11528,23/12/2025,evening,293,251,,0,189
6874,09/08/2025,evening,267,251,,0,178
6877,09/08/2025,evening,273,251,,0,121
6879,09/08/2025,evening,285,251,,0,125
6880,09/08/2025,evening,266,251,,0,177
6881,09/08/2025,evening,268,251,,0,49
6882,09/08/2025,evening,269,251,,21,77
6883,09/08/2025,evening,270,251,,0,140
6884,09/08/2025,evening,275,251,,12,179
6885,09/08/2025,evening,276,251,,0,98
6886,09/08/2025,evening,277,251,,0,180
6887,09/08/2025,evening,278,251,,0,63
6888,09/08/2025,evening,279,251,,0,181
6889,09/08/2025,evening,280,251,,0,144
6890,09/08/2025,evening,281,251,,0,182
6891,09/08/2025,evening,282,251,,0,183
6892,09/08/2025,evening,283,251,,0,48
6893,09/08/2025,evening,284,251,,0,68
6894,09/08/2025,evening,286,251,,0,135
6895,09/08/2025,evening,287,251,,0,184
6896,09/08/2025,evening,288,251,,0,185
6897,09/08/2025,evening,289,251,,0,186
6898,09/08/2025,evening,290,251,,0,57
6899,09/08/2025,evening,291,251,,0,187
6900,09/08/2025,evening,292,251,,0,188
6901,09/08/2025,evening,293,251,,0,189
7081,11/08/2025,evening,64,250,,10,121
7082,11/08/2025,evening,72,250,,0,2
7083,11/08/2025,evening,68,250,,60,57
7084,11/08/2025,evening,70,250,,10,59
7085,11/08/2025,evening,71,250,,0,62
7086,11/08/2025,evening,67,250,,10,77
7087,11/08/2025,evening,63,250,,0,143
11241,29/11/2025,evening,62,250,,0,101
11242,29/11/2025,evening,61,250,,0,106
11243,29/11/2025,evening,69,250,,15,107
7091,12/08/2025,evening,261,251,,0,175
7092,12/08/2025,evening,262,251,,0,112
11244,29/11/2025,evening,66,250,,8,113
11245,29/11/2025,evening,65,250,,60,117
11246,29/11/2025,evening,64,250,,40,121
7096,12/08/2025,evening,267,251,,0,178
11247,29/11/2025,evening,72,250,,0,2
11248,29/11/2025,evening,68,250,,0,57
7099,12/08/2025,evening,273,251,,16,121
11249,29/11/2025,evening,70,250,,0,59
7101,12/08/2025,evening,285,251,,0,125
7102,12/08/2025,evening,266,251,,0,177
7103,12/08/2025,evening,268,251,,0,49
7104,12/08/2025,evening,269,251,,0,77
7105,12/08/2025,evening,270,251,,0,140
7106,12/08/2025,evening,275,251,,0,179
7107,12/08/2025,evening,276,251,,0,98
7108,12/08/2025,evening,277,251,,0,180
7109,12/08/2025,evening,278,251,,0,63
7110,12/08/2025,evening,279,251,,0,181
7111,12/08/2025,evening,280,251,,0,144
7112,12/08/2025,evening,281,251,,0,182
7113,12/08/2025,evening,282,251,,0,183
7114,12/08/2025,evening,283,251,,0,48
7115,12/08/2025,evening,284,251,,0,68
7116,12/08/2025,evening,286,251,,0,135
7117,12/08/2025,evening,287,251,,0,184
7118,12/08/2025,evening,288,251,,0,185
7119,12/08/2025,evening,289,251,,0,186
7120,12/08/2025,evening,290,251,,0,57
7121,12/08/2025,evening,291,251,,0,187
7122,12/08/2025,evening,292,251,,0,188
7123,12/08/2025,evening,293,251,,0,189
7124,12/08/2025,evening,62,250,,0,101
7125,12/08/2025,evening,61,250,,0,106
7126,12/08/2025,evening,69,250,,0,107
7127,12/08/2025,evening,66,250,,0,113
7128,12/08/2025,evening,65,250,,20,117
7129,12/08/2025,evening,64,250,,30,121
7130,12/08/2025,evening,72,250,,0,2
7131,12/08/2025,evening,68,250,,20,57
7132,12/08/2025,evening,70,250,,10,59
7133,12/08/2025,evening,71,250,,0,62
7134,12/08/2025,evening,67,250,,10,77
7135,12/08/2025,evening,63,250,,0,143
7136,13/08/2025,evening,62,250,,0,101
7137,13/08/2025,evening,61,250,,0,106
7138,13/08/2025,evening,69,250,,0,107
7139,13/08/2025,evening,66,250,,0,113
7140,13/08/2025,evening,65,250,,60,117
7141,13/08/2025,evening,64,250,,10,121
7142,13/08/2025,evening,72,250,,0,2
7143,13/08/2025,evening,68,250,,60,57
7144,13/08/2025,evening,70,250,,20,59
7145,13/08/2025,evening,71,250,,0,62
7146,13/08/2025,evening,67,250,,10,77
7147,13/08/2025,evening,63,250,,0,143
11250,29/11/2025,evening,71,250,,0,62
11251,29/11/2025,evening,67,250,,0,77
11252,29/11/2025,evening,63,250,,0,143
7151,13/08/2025,evening,261,251,,0,175
7152,13/08/2025,evening,262,251,,0,112
11253,01/12/2025,evening,62,250,,0,101
11254,01/12/2025,evening,61,250,,0,106
11255,01/12/2025,evening,69,250,,13,107
7156,13/08/2025,evening,267,251,,0,178
11256,01/12/2025,evening,66,250,,10,113
11257,01/12/2025,evening,65,250,,0,117
7159,13/08/2025,evening,273,251,,0,121
11258,01/12/2025,evening,64,250,,60,121
7161,13/08/2025,evening,285,251,,0,125
7162,13/08/2025,evening,266,251,,0,177
7163,13/08/2025,evening,268,251,,0,49
7164,13/08/2025,evening,269,251,,0,77
7165,13/08/2025,evening,270,251,,0,140
7166,13/08/2025,evening,275,251,,0,179
7167,13/08/2025,evening,276,251,,0,98
7168,13/08/2025,evening,277,251,,0,180
7169,13/08/2025,evening,278,251,,0,63
7170,13/08/2025,evening,279,251,,0,181
7171,13/08/2025,evening,280,251,,0,144
7172,13/08/2025,evening,281,251,,0,182
7173,13/08/2025,evening,282,251,,0,183
7174,13/08/2025,evening,283,251,,0,48
7175,13/08/2025,evening,284,251,,0,68
7176,13/08/2025,evening,286,251,,0,135
7177,13/08/2025,evening,287,251,,0,184
7178,13/08/2025,evening,288,251,,0,185
7179,13/08/2025,evening,289,251,,0,186
7180,13/08/2025,evening,290,251,,0,57
7181,13/08/2025,evening,291,251,,0,187
7182,13/08/2025,evening,292,251,,0,188
7183,13/08/2025,evening,293,251,,0,189
7184,14/08/2025,evening,62,250,,0,101
7186,14/08/2025,evening,62,250,,0,101
7189,14/08/2025,evening,62,250,,0,101
7185,14/08/2025,evening,61,250,,0,106
7188,14/08/2025,evening,61,250,,0,106
7191,14/08/2025,evening,69,250,,0,107
7194,14/08/2025,evening,66,250,,0,113
7197,14/08/2025,evening,65,250,,50,117
7200,14/08/2025,evening,64,250,,20,121
7203,14/08/2025,evening,72,250,,0,2
7206,14/08/2025,evening,68,250,,60,57
7209,14/08/2025,evening,70,250,,20,59
7212,14/08/2025,evening,71,250,,0,62
7215,14/08/2025,evening,67,250,,0,77
7217,14/08/2025,evening,63,250,,0,143
11259,01/12/2025,evening,72,250,,30,2
11260,01/12/2025,evening,68,250,,0,57
11261,01/12/2025,evening,70,250,,0,59
11262,01/12/2025,evening,71,250,,0,62
11263,01/12/2025,evening,67,250,,0,77
11264,01/12/2025,evening,63,250,,0,143
11529,24/02/2026,evening,62,250,,0,101
11530,24/02/2026,evening,61,250,,0,106
11531,24/02/2026,evening,69,250,,0,107
11532,24/02/2026,evening,66,250,,0,113
11533,24/02/2026,evening,65,250,,30,117
11534,24/02/2026,evening,64,250,,60,121
11535,24/02/2026,evening,72,250,,10,2
11536,24/02/2026,evening,68,250,,20,57
11537,24/02/2026,evening,70,250,,0,59
11538,24/02/2026,evening,71,250,,0,62
11539,24/02/2026,evening,67,250,,0,77
11540,24/02/2026,evening,63,250,,0,143
11541,25/02/2026,evening,62,250,,0,101
11542,25/02/2026,evening,61,250,,0,106
11543,25/02/2026,evening,69,250,,0,107
11544,25/02/2026,evening,66,250,,0,113
11545,25/02/2026,evening,65,250,,0,117
11546,25/02/2026,evening,64,250,,0,121
11547,25/02/2026,evening,72,250,,0,2
11548,25/02/2026,evening,68,250,,20,57
11549,25/02/2026,evening,70,250,,0,59
11550,25/02/2026,evening,71,250,,0,62
11551,25/02/2026,evening,67,250,,0,77
11552,25/02/2026,evening,63,250,,0,143
11553,26/02/2026,evening,62,250,,0,101
11554,26/02/2026,evening,61,250,,0,106
11555,26/02/2026,evening,69,250,,0,107
11556,26/02/2026,evening,66,250,,0,113
11557,26/02/2026,evening,65,250,,10,117
11558,26/02/2026,evening,64,250,,20,121
11559,26/02/2026,evening,72,250,,50,2
11560,26/02/2026,evening,68,250,,40,57
11561,26/02/2026,evening,70,250,,0,59
11562,26/02/2026,evening,71,250,,20,62
11563,26/02/2026,evening,67,250,,0,77
11564,26/02/2026,evening,63,250,,0,143
11565,27/02/2026,evening,62,250,,0,101
11566,27/02/2026,evening,61,250,,0,106
11567,27/02/2026,evening,69,250,,5,107
11568,27/02/2026,evening,66,250,,2,113
11569,27/02/2026,evening,65,250,,20,117
11570,27/02/2026,evening,64,250,,30,121
11571,27/02/2026,evening,72,250,,0,2
11572,27/02/2026,evening,68,250,,0,57
11573,27/02/2026,evening,70,250,,0,59
11574,27/02/2026,evening,71,250,,30,62
11575,27/02/2026,evening,67,250,,0,77
11576,27/02/2026,evening,63,250,,0,143
7192,14/08/2025,evening,61,250,,0,106
7195,14/08/2025,evening,69,250,,0,107
7198,14/08/2025,evening,66,250,,0,113
7201,14/08/2025,evening,65,250,,50,117
7204,14/08/2025,evening,64,250,,20,121
7207,14/08/2025,evening,72,250,,0,2
7210,14/08/2025,evening,68,250,,60,57
7213,14/08/2025,evening,70,250,,20,59
7216,14/08/2025,evening,71,250,,0,62
7218,14/08/2025,evening,67,250,,0,77
7219,14/08/2025,evening,63,250,,0,143
11265,01/12/2025,evening,258,251,,0,173
11266,01/12/2025,evening,259,251,,0,174
11267,01/12/2025,evening,260,251,,0,113
11268,01/12/2025,evening,261,251,,0,175
11269,01/12/2025,evening,262,251,,0,112
11270,01/12/2025,evening,263,251,,0,107
11271,01/12/2025,evening,264,251,,0,176
11272,01/12/2025,evening,265,251,,0,105
11273,01/12/2025,evening,267,251,,0,178
11274,01/12/2025,evening,271,251,,0,118
11275,01/12/2025,evening,272,251,,0,120
11276,01/12/2025,evening,273,251,,0,121
11277,01/12/2025,evening,274,251,,0,119
11278,01/12/2025,evening,285,251,,0,125
11279,01/12/2025,evening,266,251,,0,177
11280,01/12/2025,evening,268,251,,0,49
11281,01/12/2025,evening,269,251,,0,77
11282,01/12/2025,evening,270,251,,0,140
11283,01/12/2025,evening,275,251,,0,179
11284,01/12/2025,evening,276,251,,0,98
11285,01/12/2025,evening,277,251,,0,180
11286,01/12/2025,evening,278,251,,0,63
11287,01/12/2025,evening,279,251,,0,181
11288,01/12/2025,evening,280,251,,0,144
11289,01/12/2025,evening,281,251,,0,182
11290,01/12/2025,evening,282,251,,0,183
11291,01/12/2025,evening,283,251,,0,48
11292,01/12/2025,evening,284,251,,0,68
11293,01/12/2025,evening,286,251,,0,135
11294,01/12/2025,evening,287,251,,0,184
11295,01/12/2025,evening,288,251,,0,185
11296,01/12/2025,evening,289,251,,0,186
11297,01/12/2025,evening,290,251,,0,57
11298,01/12/2025,evening,291,251,,0,187
11299,01/12/2025,evening,292,251,,0,188
11300,01/12/2025,evening,293,251,,0,189
11301,02/12/2025,evening,62,250,,0,101
11302,02/12/2025,evening,61,250,,0,106
11303,02/12/2025,evening,69,250,,0,107
11304,02/12/2025,evening,66,250,,10,113
11305,02/12/2025,evening,65,250,,30,117
11306,02/12/2025,evening,64,250,,0,121
11307,02/12/2025,evening,72,250,,40,2
11308,02/12/2025,evening,68,250,,0,57
11309,02/12/2025,evening,70,250,,0,59
11310,02/12/2025,evening,71,250,,0,62
11311,02/12/2025,evening,67,250,,0,77
11312,02/12/2025,evening,63,250,,0,143
11313,02/12/2025,evening,258,251,,0,173
11314,02/12/2025,evening,259,251,,0,174
11315,02/12/2025,evening,260,251,,0,113
11316,02/12/2025,evening,261,251,,0,175
11317,02/12/2025,evening,262,251,,0,112
11318,02/12/2025,evening,263,251,,0,107
11319,02/12/2025,evening,264,251,,0,176
11320,02/12/2025,evening,265,251,,0,105
11321,02/12/2025,evening,267,251,,0,178
11322,02/12/2025,evening,271,251,,0,118
11323,02/12/2025,evening,272,251,,0,120
11324,02/12/2025,evening,273,251,,0,121
11325,02/12/2025,evening,274,251,,0,119
11326,02/12/2025,evening,285,251,,0,125
11327,02/12/2025,evening,266,251,,0,177
11328,02/12/2025,evening,268,251,,0,49
11329,02/12/2025,evening,269,251,,0,77
11330,02/12/2025,evening,270,251,,0,140
11331,02/12/2025,evening,275,251,,0,179
11332,02/12/2025,evening,276,251,,0,98
11333,02/12/2025,evening,277,251,,0,180
11334,02/12/2025,evening,278,251,,0,63
11335,02/12/2025,evening,279,251,,0,181
11336,02/12/2025,evening,280,251,,0,144
11337,02/12/2025,evening,281,251,,0,182
11338,02/12/2025,evening,282,251,,0,183
11339,02/12/2025,evening,283,251,,0,48
11340,02/12/2025,evening,284,251,,0,68
11341,02/12/2025,evening,286,251,,0,135
11342,02/12/2025,evening,287,251,,0,184
11343,02/12/2025,evening,288,251,,0,185
11344,02/12/2025,evening,289,251,,0,186
11345,02/12/2025,evening,290,251,,0,57
11346,02/12/2025,evening,291,251,,0,187
11347,02/12/2025,evening,292,251,,0,188
11348,02/12/2025,evening,293,251,,0,189
7187,14/08/2025,evening,69,250,,0,107
7190,14/08/2025,evening,66,250,,0,113
7193,14/08/2025,evening,65,250,,50,117
7196,14/08/2025,evening,64,250,,20,121
7199,14/08/2025,evening,72,250,,0,2
7202,14/08/2025,evening,68,250,,60,57
7205,14/08/2025,evening,70,250,,20,59
7208,14/08/2025,evening,71,250,,0,62
7211,14/08/2025,evening,67,250,,0,77
7214,14/08/2025,evening,63,250,,0,143
11349,02/12/2025,evening,258,251,,0,173
11350,02/12/2025,evening,259,251,,0,174
11351,02/12/2025,evening,260,251,,0,113
7223,14/08/2025,evening,261,251,,0,175
7224,14/08/2025,evening,262,251,,0,112
11352,02/12/2025,evening,261,251,,0,175
11353,02/12/2025,evening,262,251,,0,112
11354,02/12/2025,evening,263,251,,0,107
7228,14/08/2025,evening,267,251,,0,178
11355,02/12/2025,evening,264,251,,0,176
11356,02/12/2025,evening,265,251,,0,105
7231,14/08/2025,evening,273,251,,0,121
11357,02/12/2025,evening,267,251,,0,178
7233,14/08/2025,evening,285,251,,0,125
7234,14/08/2025,evening,266,251,,0,177
7235,14/08/2025,evening,268,251,,0,49
7236,14/08/2025,evening,269,251,,0,77
7237,14/08/2025,evening,270,251,,0,140
7238,14/08/2025,evening,275,251,,0,179
7239,14/08/2025,evening,276,251,,0,98
7240,14/08/2025,evening,277,251,,0,180
7241,14/08/2025,evening,278,251,,0,63
7242,14/08/2025,evening,279,251,,0,181
7243,14/08/2025,evening,280,251,,0,144
7244,14/08/2025,evening,281,251,,0,182
7245,14/08/2025,evening,282,251,,0,183
7246,14/08/2025,evening,283,251,,0,48
7247,14/08/2025,evening,284,251,,0,68
7248,14/08/2025,evening,286,251,,0,135
7249,14/08/2025,evening,287,251,,0,184
7250,14/08/2025,evening,288,251,,0,185
7251,14/08/2025,evening,289,251,,0,186
7252,14/08/2025,evening,290,251,,0,57
7253,14/08/2025,evening,291,251,,0,187
7254,14/08/2025,evening,292,251,,0,188
7255,14/08/2025,evening,293,251,,0,189
11358,02/12/2025,evening,271,251,,0,118
11359,02/12/2025,evening,272,251,,0,120
11360,02/12/2025,evening,273,251,,0,121
7259,15/08/2025,evening,261,251,,0,175
7260,15/08/2025,evening,262,251,,0,112
11361,02/12/2025,evening,274,251,,0,119
11362,02/12/2025,evening,285,251,,0,125
11363,02/12/2025,evening,266,251,,0,177
7264,15/08/2025,evening,267,251,,0,178
11364,02/12/2025,evening,268,251,,0,49
11365,02/12/2025,evening,269,251,,0,77
7267,15/08/2025,evening,273,251,,0,121
11366,02/12/2025,evening,270,251,,0,140
7269,15/08/2025,evening,285,251,,0,125
7270,15/08/2025,evening,266,251,,0,177
7271,15/08/2025,evening,268,251,,0,49
7272,15/08/2025,evening,269,251,,0,77
7273,15/08/2025,evening,270,251,,0,140
7274,15/08/2025,evening,275,251,,0,179
7275,15/08/2025,evening,276,251,,0,98
7276,15/08/2025,evening,277,251,,0,180
7277,15/08/2025,evening,278,251,,0,63
7278,15/08/2025,evening,279,251,,0,181
7279,15/08/2025,evening,280,251,,0,144
7280,15/08/2025,evening,281,251,,0,182
7281,15/08/2025,evening,282,251,,0,183
7282,15/08/2025,evening,283,251,,0,48
7283,15/08/2025,evening,284,251,,0,68
7284,15/08/2025,evening,286,251,,0,135
7285,15/08/2025,evening,287,251,,0,184
7286,15/08/2025,evening,288,251,,0,185
7287,15/08/2025,evening,289,251,,0,186
7288,15/08/2025,evening,290,251,,0,57
7289,15/08/2025,evening,291,251,,0,187
7290,15/08/2025,evening,292,251,,0,188
7291,15/08/2025,evening,293,251,,0,189
11367,02/12/2025,evening,275,251,,0,179
11368,02/12/2025,evening,276,251,,0,98
11369,02/12/2025,evening,277,251,,0,180
7295,16/08/2025,evening,261,251,,0,175
7296,16/08/2025,evening,262,251,,0,112
11370,02/12/2025,evening,278,251,,0,63
11371,02/12/2025,evening,279,251,,0,181
11372,02/12/2025,evening,280,251,,0,144
7300,16/08/2025,evening,267,251,,0,178
11373,02/12/2025,evening,281,251,,0,182
11374,02/12/2025,evening,282,251,,0,183
7303,16/08/2025,evening,273,251,,0,121
11375,02/12/2025,evening,283,251,,0,48
7305,16/08/2025,evening,285,251,,0,125
7306,16/08/2025,evening,266,251,,0,177
7307,16/08/2025,evening,268,251,,0,49
7308,16/08/2025,evening,269,251,,0,77
7309,16/08/2025,evening,270,251,,0,140
7310,16/08/2025,evening,275,251,,0,179
7311,16/08/2025,evening,276,251,,0,98
7312,16/08/2025,evening,277,251,,0,180
7313,16/08/2025,evening,278,251,,0,63
7314,16/08/2025,evening,279,251,,0,181
7315,16/08/2025,evening,280,251,,0,144
7316,16/08/2025,evening,281,251,,0,182
7317,16/08/2025,evening,282,251,,0,183
7318,16/08/2025,evening,283,251,,0,48
7319,16/08/2025,evening,284,251,,0,68
7320,16/08/2025,evening,286,251,,0,135
7321,16/08/2025,evening,287,251,,0,184
7322,16/08/2025,evening,288,251,,0,185
7323,16/08/2025,evening,289,251,,0,186
7324,16/08/2025,evening,290,251,,0,57
7325,16/08/2025,evening,291,251,,0,187
7326,16/08/2025,evening,292,251,,0,188
7327,16/08/2025,evening,293,251,,0,189
7328,18/08/2025,evening,62,250,,0,101
7329,18/08/2025,evening,61,250,,0,106
7330,18/08/2025,evening,69,250,,0,107
7331,18/08/2025,evening,66,250,,0,113
7332,18/08/2025,evening,65,250,,30,117
7333,18/08/2025,evening,64,250,,40,121
7334,18/08/2025,evening,72,250,,0,2
7335,18/08/2025,evening,68,250,,80,57
7336,18/08/2025,evening,70,250,,10,59
7337,18/08/2025,evening,71,250,,0,62
7338,18/08/2025,evening,67,250,,10,77
7339,18/08/2025,evening,63,250,,0,143
11376,02/12/2025,evening,284,251,,0,68
11377,02/12/2025,evening,286,251,,0,135
11378,02/12/2025,evening,287,251,,0,184
7343,18/08/2025,evening,261,251,,0,175
7344,18/08/2025,evening,262,251,,0,112
11379,02/12/2025,evening,288,251,,0,185
11380,02/12/2025,evening,289,251,,0,186
11381,02/12/2025,evening,290,251,,0,57
7348,18/08/2025,evening,267,251,,0,178
11382,02/12/2025,evening,291,251,,0,187
11383,02/12/2025,evening,292,251,,0,188
7351,18/08/2025,evening,273,251,,0,121
11384,02/12/2025,evening,293,251,,0,189
7353,18/08/2025,evening,285,251,,0,125
7354,18/08/2025,evening,266,251,,0,177
7355,18/08/2025,evening,268,251,,0,49
7356,18/08/2025,evening,269,251,,15,77
7357,18/08/2025,evening,270,251,,0,140
7358,18/08/2025,evening,275,251,,0,179
7359,18/08/2025,evening,276,251,,0,98
7360,18/08/2025,evening,277,251,,0,180
7361,18/08/2025,evening,278,251,,0,63
7362,18/08/2025,evening,279,251,,0,181
7363,18/08/2025,evening,280,251,,0,144
7364,18/08/2025,evening,281,251,,0,182
7365,18/08/2025,evening,282,251,,0,183
7366,18/08/2025,evening,283,251,,0,48
7367,18/08/2025,evening,284,251,,0,68
7368,18/08/2025,evening,286,251,,0,135
7369,18/08/2025,evening,287,251,,0,184
7370,18/08/2025,evening,288,251,,0,185
7371,18/08/2025,evening,289,251,,0,186
7372,18/08/2025,evening,290,251,,0,57
7373,18/08/2025,evening,291,251,,0,187
7374,18/08/2025,evening,292,251,,0,188
7375,18/08/2025,evening,293,251,,0,189
7379,18/08/2025,evening,261,251,,0,175
7380,18/08/2025,evening,262,251,,0,112
7384,18/08/2025,evening,267,251,,0,178
7387,18/08/2025,evening,273,251,,0,121
7389,18/08/2025,evening,285,251,,0,125
7390,18/08/2025,evening,266,251,,0,177
7391,18/08/2025,evening,268,251,,0,49
7392,18/08/2025,evening,269,251,,15,77
7393,18/08/2025,evening,270,251,,0,140
7394,18/08/2025,evening,275,251,,0,179
7395,18/08/2025,evening,276,251,,0,98
7396,18/08/2025,evening,277,251,,0,180
7397,18/08/2025,evening,278,251,,0,63
7398,18/08/2025,evening,279,251,,0,181
7399,18/08/2025,evening,280,251,,0,144
7400,18/08/2025,evening,281,251,,0,182
7401,18/08/2025,evening,282,251,,0,183
7402,18/08/2025,evening,283,251,,0,48
7403,18/08/2025,evening,284,251,,0,68
7404,18/08/2025,evening,286,251,,0,135
7405,18/08/2025,evening,287,251,,0,184
7406,18/08/2025,evening,288,251,,0,185
7407,18/08/2025,evening,289,251,,0,186
7408,18/08/2025,evening,290,251,,0,57
7409,18/08/2025,evening,291,251,,0,187
7410,18/08/2025,evening,292,251,,0,188
7411,18/08/2025,evening,293,251,,0,189
7415,19/08/2025,evening,261,251,,0,175
7416,19/08/2025,evening,262,251,,0,112
7420,19/08/2025,evening,267,251,,0,178
7423,19/08/2025,evening,273,251,,0,121
